FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
71,1926,5783,9,22,13444.46037,5713,14,841.78,2332777199,5713,1490828083,140.03,142.21,2.18,"0,2234992.13;1,24108327.77;2,49939575.68;3,73417847.50;4,126131191.36;5,202005206.46;6,248075792.78;7,281371300.53;8,298986885.99;9,262358279.45;10,240087910.23;11,168758361.46;12,138071828.34;13,97249167.10;14,64649183.01;15,55073219.26;16,249957.62;",1
72,252,266,8,19,11919.57492,259,16,663.59,2612597760,259,1475591761,4.54,4.74,0.2,"1,7093234.78;2,63032407.78;3,126920777.00;4,234953461.75;5,308702419.00;6,369612929.62;7,391209811.48;8,322332176.32;9,297439266.65;10,184399698.98;11,123247262.13;12,86657193.59;13,70483881.40;14,26511389.55;",1
73,266,280,21,40,24351.68241,266,34,677.75,3731796288,266,1473525363,4.74,4.95,0.2,"5,73625.59;6,145289372.41;7,149166163.28;8,133398914.81;9,152451976.36;10,137681293.68;11,192893612.69;12,224690784.40;13,268108693.43;14,268061240.35;15,322163047.37;16,278604552.00;17,272358752.41;18,232907669.97;19,185776811.05;20,187998281.63;21,141783154.65;22,127645730.48;23,113622233.78;24,69472975.97;25,99546711.21;26,28096868.80;",0.96
74,322,392,13,27,16548.10543,329,25,614.27,6021042216,329,1473452470,5.6,6.74,1.14,"0,2037574.22;1,135181.74;2,1528680.83;3,134130498.14;4,161126216.70;5,241410618.27;6,377840257.82;7,506106661.45;8,568024184.76;9,652903376.90;10,706090894.10;11,643122314.13;12,519590779.32;13,394852008.90;14,306847184.60;15,257148870.37;16,206164291.03;17,141150303.07;18,111923190.76;19,88904140.21;",1
75,56,133,6,10,6362.441329,84,7,708.28,3503169490,84,1462460703,1.57,2.85,1.28,"0,83744739.30;1,343874208.57;2,600774457.47;3,704300859.57;4,659976810.83;5,487032995.24;6,306097443.37;7,172951760.17;8,101468441.75;9,38387914.74;10,4558020.17;",1
76,70,161,5,10,6294.476274,140,7,700.84,2129577549,140,1417971855,1.82,3.21,1.4,"0,1938317.73;1,265320014.82;2,384700375.16;3,443167469.75;4,384290758.36;5,287151906.75;6,179923359.22;7,97685562.27;8,50790706.88;9,24796645.72;10,9811591.75;",0.99
77,1926,2758,9,22,13590.15893,2527,18,680.84,2602942128,2527,1369377448,54.43,59.45,5.02,"6,724714766.95;7,578879612.99;8,440648128.86;9,308066000.69;10,198829337.97;11,119127181.04;12,73317485.92;13,36646790.55;14,21624869.06;15,17175422.84;16,14886813.33;17,17259687.88;18,17781555.55;19,16255387.79;20,17726507.96;",0.84
78,1926,2212,13,34,20419.35309,2170,24,786.79,6099662432,2170,1355160729,44.7,46.56,1.85,"4,42776.14;5,78510109.59;6,126134386.57;7,199250522.53;8,311256053.12;9,429850091.27;10,544064118.74;11,630676869.28;12,648383954.93;13,650107424.20;14,578820478.03;15,501392477.40;16,403017175.48;17,326031658.51;18,231431336.79;19,166849293.89;20,112659803.24;21,84950779.50;22,62507191.76;23,10589426.78;24,3121931.56;",1
79,1926,2226,13,34,20403.38598,2170,24,786.25,6043430830,2170,1349425592,45.11,46.89,1.79,"3,2072316.14;4,20241071.88;5,53677656.72;6,111874980.81;7,190407958.96;8,305560244.02;9,437318151.98;10,543345180.11;11,626705959.25;12,668415234.95;13,648925631.85;14,585582786.06;15,498464903.71;16,416200328.37;17,300513376.16;18,223251372.28;19,153872517.65;20,119996028.66;21,92465451.77;22,43815519.71;23,708736.59;",1
80,315,448,40,73,44552.88728,315,66,656.83,1539592688,315,1314805175,5.49,7.86,2.37,"12,1594979.66;13,17483498.58;14,26043519.00;15,34687125.05;16,46127327.79;17,26219344.27;18,68052304.55;19,39681648.91;20,52423983.72;21,76388393.61;22,36906866.50;23,71870926.79;24,64025524.35;25,78970926.13;26,91521551.05;27,32613508.16;28,76984247.45;29,89576561.70;30,48232660.44;31,53619315.13;32,88975285.35;33,60925119.94;34,45637095.92;35,74520172.38;36,23217073.58;37,60729968.60;38,54944525.78;39,29578339.36;40,42538613.34;41,9940346.86;42,7541215.17;43,6615090.30;44,1401820.30;",0.89
81,1926,5727,9,21,13479.49476,5713,13,900.03,1777543224,5713,1298389984,140.37,140.71,0.34,"5,242655270.80;6,253606239.63;7,217956233.43;8,200414290.91;9,169556068.20;10,135007765.88;11,125762667.91;12,102696719.45;13,68785450.44;14,65485488.27;15,49581752.70;16,48259882.57;17,35338215.31;18,28813893.96;19,31286044.07;20,2334989.17;",0.94
82,1456,1701,11,27,16543.2483,1491,24,637.66,20114442880,1491,1243123072,28.6,33.21,4.61,"0,46379308.46;1,46631091.88;2,40077025.70;3,967780883.14;4,876767236.32;5,955517859.76;6,1096820056.73;7,1264798443.50;8,1501642648.97;9,1731358168.78;10,1906934539.48;11,1837213688.33;12,1718296930.71;13,1491410053.87;14,1207388169.49;15,936102959.83;16,723573594.14;17,569890454.35;18,527991819.58;19,649491826.86;20,8024985.81;21,10314800.91;",0.96
83,217,266,11,18,11004.44475,217,17,0,2157873104,217,1239968362,4.02,4.74,0.73,"0,8635795.16;1,17675639.29;2,105721575.22;3,146158756.69;4,248120457.04;5,321918209.30;6,294954698.50;7,304098347.34;8,220456599.45;9,158437426.80;10,123351105.00;11,62189869.95;12,85726909.52;13,42040019.76;14,5208055.48;15,13178500.23;",0.99
84,245,259,16,35,21243.05122,245,29,686.69,2372206336,245,1239490137,4.42,4.64,0.22,"3,23009227.55;4,37030183.94;5,52231065.77;6,58765388.17;7,96445932.72;8,86572691.13;9,159227251.36;10,183531988.04;11,175237978.30;12,211773453.62;13,252053776.39;14,198529447.78;15,193285868.66;16,157216348.54;17,124966526.80;18,94328871.42;19,73449124.84;20,71091069.02;21,41832706.37;22,29862067.41;23,30202491.12;24,21395233.16;25,164911.56;",0.99
85,294,308,13,29,17854.52565,308,21,777.63,2666398784,308,1236559456,5.15,5.36,0.21,"2,27463087.40;3,66572437.54;4,71893145.15;5,94818307.61;6,95916821.02;7,131970617.32;8,195077155.66;9,275458476.58;10,276304654.98;11,250332452.20;12,233581702.56;13,215636396.87;14,172024151.98;15,174769827.59;16,132533410.95;17,105437727.42;18,65759446.77;19,28311117.15;20,23671376.77;21,28570233.60;22,293832.66;",0.98
86,287,378,33,67,40683.44105,287,62,637.22,1593027552,287,1234656255,5.04,6.52,1.48,"13,21430869.11;14,28767923.76;15,65390953.91;16,58209568.35;17,64703969.32;18,52884748.30;19,87905450.77;20,51831560.09;21,83948398.43;22,49110811.11;23,87961136.77;24,56367569.46;25,115703211.91;26,64735919.09;27,69382244.31;28,91262892.28;29,62723513.00;30,35487606.41;31,85767993.56;32,42441114.83;33,55942274.06;34,51110541.41;35,58735827.19;36,45447048.04;37,47665519.98;38,23411301.50;39,22587368.82;40,9405318.00;41,2701938.36;",0.9
87,252,357,47,95,56992.52361,252,83,671.87,2008690880,252,1184739102,4.54,6.14,1.6,"18,240255.55;19,22226288.21;20,15883800.08;21,9144301.26;22,56699298.72;23,79918969.54;24,48624059.32;25,56410194.60;26,73018957.08;27,60269717.10;28,64814315.98;29,82325217.68;30,64985663.83;31,62614882.63;32,54060220.49;33,75761557.20;34,84315040.63;35,50670438.11;36,112158729.89;37,92464706.37;38,51233691.27;39,61114938.40;40,78114497.34;41,74046695.45;42,44224104.69;43,69453936.48;44,77387863.77;45,49276784.52;46,43151778.97;47,73764993.64;48,60193784.11;49,44751579.29;50,36619570.28;51,37994813.76;52,30140354.33;53,10438508.92;54,171772.76;",0.88
88,812,917,14,32,19352.03754,840,25,718.19,7315780192,840,1157255058,15.39,17.82,2.43,"1,4354162.69;2,2392271.71;3,11045100.63;4,145358659.60;5,187095834.87;6,231713646.81;7,384843390.84;8,465383388.18;9,566811119.63;10,673769569.99;11,723629570.76;12,766626685.83;13,698014275.38;14,577225615.97;15,512944642.78;16,401390926.41;17,312150562.33;18,197724802.95;19,151172526.01;20,157403627.53;21,125790521.92;22,18918782.91;",1
89,49,98,6,10,6452.590237,49,10,0,1750657192,49,1145844693,1.39,2.3,0.91,"0,55980190.34;1,173542338.28;2,286285599.26;3,349958005.17;4,325336018.07;5,246838497.38;6,162218793.83;7,89049280.33;8,41834046.79;9,19544373.93;10,68216.94;",1
90,1400,1484,11,27,16648.18447,1449,25,617.98,7680479424,1449,1107628078,27.62,29.07,1.44,"1,5470030.13;2,5042887.45;3,57880801.14;4,106368190.95;5,216951872.60;6,388602042.32;7,578213007.36;8,726575329.30;9,885341355.86;10,928026410.81;11,870020048.86;12,777314533.04;13,638644297.74;14,495920269.41;15,382478696.08;16,244366884.14;17,167988966.93;18,115849213.22;19,89412116.11;",1
91,98,154,8,18,11371.21731,112,16,633.12,3244552832,112,1100509258,2.3,3.13,0.82,"0,16145518.53;1,35588430.88;2,112581266.15;3,195629831.79;4,277911176.04;5,374862431.38;6,386734298.19;7,404673340.12;8,368607340.25;9,321227840.94;10,255483931.25;11,200062874.38;12,140740968.19;13,92776426.70;14,43518749.69;15,15014215.77;16,2989906.05;",0.99
92,329,497,13,27,16575.64799,336,24,638.9,4437488108,336,1082905843,5.7,8.86,3.16,"2,54124196.92;3,211990242.46;4,205670952.91;5,218157601.71;6,263651800.62;7,306629161.03;8,360190721.79;9,389356556.90;10,423514732.79;11,381495152.38;12,346109051.63;13,313431535.91;14,265094615.98;15,216210826.35;16,152542947.28;17,106136339.90;18,108418895.65;19,111127058.12;20,3627199.30;",0.97
93,1926,3437,14,36,21968.98087,2940,28,733.71,14028537279,2940,1068154770,62.77,78.51,15.75,"2,367210.74;3,389697.43;4,1275923.65;5,89187517.51;6,169246264.18;7,320789745.51;8,533413487.59;9,789536399.54;10,1074076064.52;11,1309310205.45;12,1462303962.78;13,1524997949.52;14,1477153907.78;15,1307735729.40;16,1110617258.60;17,904805279.29;18,671120322.23;19,479540684.96;20,327965511.42;21,220590900.08;22,148651042.00;23,98757904.09;24,3456925.17;25,1566629.89;26,913226.66;27,202678.87;28,384773.23;29,81739.41;",1
94,350,385,15,32,19619.9829,357,28,655.41,4167675360,357,1057764373,6.02,6.63,0.6,"2,14202222.25;3,20770825.67;4,32918669.85;5,58003243.35;6,107654093.01;7,153125067.75;8,233823560.26;9,358183509.54;10,368339412.37;11,421925993.29;12,469004203.53;13,452966088.32;14,363994545.08;15,364330696.65;16,228006471.31;17,167947454.83;18,109532180.74;19,83909112.85;20,80456232.04;21,64967412.90;22,13608106.30;",1
95,616,896,19,40,24206.97024,644,36,638.47,6186352492,644,1052194613,11.44,17.28,5.84,"3,6140640.27;4,11999428.25;5,62644267.68;6,84469350.96;7,116265273.46;8,153262896.40;9,225181288.97;10,288542330.62;11,373471227.43;12,474811438.04;13,522182980.03;14,565025173.30;15,563670574.70;16,529067360.05;17,458742801.82;18,374237020.16;19,323610182.30;20,272881582.47;21,191107914.46;22,164691398.35;23,159488642.17;24,199220028.32;25,48505526.55;26,6171025.66;27,2593724.97;28,2686063.88;29,3222279.42;30,2444798.86;",0.99
96,1449,1722,11,27,16500.72086,1491,24,636.01,15705301686,1491,1046510394,28.45,33.7,5.25,"2,9778555.57;3,457392437.16;4,984690745.80;5,840798474.02;6,827091144.03;7,959868734.31;8,1151424593.70;9,1278343438.50;10,1326899934.24;11,1305801154.41;12,1202652559.03;13,1017284232.38;14,828158688.29;15,643233867.03;16,632855332.08;17,481691557.42;18,530546951.39;19,677410189.95;20,514424930.18;21,34917257.29;",0.94
97,833,1232,8,19,11390.76149,861,15,671.39,9927715262,861,1031427493,15.9,24.58,8.68,"0,28081417.36;1,67848323.83;2,214948479.30;3,504442327.74;4,891818367.94;5,1226010482.39;6,1450585138.77;7,1446398273.40;8,1287784882.73;9,1015271521.76;10,723405255.24;11,486913073.77;12,309413149.24;13,172850563.39;14,90171548.15;15,11747819.11;",1
98,1926,5776,5,11,6730.151665,5720,8,674.33,1127349412,5720,1024450998,140.54,142.01,1.47,"0,304340.15;1,68645940.97;2,194590068.53;3,286896674.80;4,257350576.61;5,146195070.02;6,68771246.34;7,23154744.34;8,10944591.01;9,12063911.16;10,27910897.28;11,30520304.30;",0.95
99,1926,5370,10,25,15168.53797,4110,22,633.32,26549343959,4110,1020321252,94.57,131.06,36.49,"0,280538.85;1,115303826.30;2,194583333.34;3,377898731.19;4,734255777.96;5,1292796767.50;6,1953641534.27;7,2671968979.15;8,3185400286.53;9,3335528360.68;10,3211673257.13;11,2776613324.39;12,2267103782.29;13,1694933695.88;14,1182940396.91;15,824753388.33;16,656172917.65;17,40327948.30;18,26552913.77;19,6476356.36;",1
100,329,357,17,30,18173.76103,329,23,728.41,3284753856,329,1019115359,5.7,6.14,0.44,"0,7154894.32;1,12089340.80;2,29741155.38;3,18888666.02;4,47047928.43;5,80477752.38;6,143925598.98;7,219690713.02;8,265267771.23;9,330621470.86;10,330201213.21;11,332959948.87;12,325471871.63;13,318329614.21;14,245401642.05;15,208619947.42;16,162030165.64;17,78876129.71;18,85416559.62;19,23868499.77;20,18669567.05;",1
101,1505,1617,13,27,16563.4166,1505,23,663.77,3782740352,1505,1018228546,29.4,31.43,2.03,"5,151780386.47;6,118477625.62;7,430969012.43;8,363206238.22;9,304983980.21;10,245326131.85;11,223966704.03;12,191197336.83;13,184784362.62;14,174153304.69;15,205134063.88;16,202141195.41;17,199051530.05;18,199837546.38;19,174903414.60;20,147766402.84;21,119676961.35;22,83011952.81;23,62366872.60;",0.87
102,252,266,14,25,15370.09022,259,20,700.03,2033602560,259,1006894923,4.54,4.74,0.2,"3,27776783.01;4,69318257.34;5,141798873.07;6,149614576.10;7,169393853.68;8,227067547.39;9,211380954.29;10,176561264.06;11,224527081.79;12,156465196.99;13,128312684.95;14,87101387.83;15,77091529.70;16,60877285.62;17,41992131.42;18,46364933.33;19,26519998.67;20,11436229.68;",0.98
103,588,602,22,40,24237.94845,588,34,674.74,1838950080,588,997806068.1,10.81,11.17,0.36,"0,88786854.64;1,78380336.08;2,67616779.61;3,60321876.94;4,48989535.62;5,51044219.67;6,32940530.18;7,32313498.34;8,27241825.61;9,25360943.31;10,41214887.21;11,67317685.80;12,105750788.33;13,134459160.12;14,177934401.82;15,238157133.98;16,234566059.80;17,249994331.15;18,76556232.39;",0.84
104,1926,5279,10,25,15211.69823,4061,22,635.2,25927155311,4061,996814488.2,91.59,128.57,36.98,"0,3083462.61;1,8356996.79;2,14087804.35;3,926990395.67;4,1043969944.15;5,1403388049.64;6,1886830185.76;7,2338178670.10;8,2662695770.24;9,2817331068.27;10,2679186939.23;11,2420912322.69;12,1985345519.71;13,1557450654.20;14,1194382590.89;15,865547794.49;16,688144696.35;17,664199719.86;18,758728494.64;19,3513919.86;20,4709926.45;",0.99
105,595,665,9,22,13231.20007,609,17,697.76,3755902928,609,941935051.7,10.97,12.34,1.37,"2,48679535.47;3,146255735.29;4,251236576.43;5,361302799.61;6,457670131.37;7,511631553.07;8,500352104.72;9,435822104.80;10,344249315.76;11,263536931.23;12,188780182.88;13,111323757.56;14,63226662.96;15,35909112.51;16,29461700.73;17,6458950.28;",1
106,126,168,7,17,10574.25788,133,8,1059.16,2274168376,133,908087079.9,2.76,3.32,0.57,"1,3833731.76;2,99623398.83;3,180934614.05;4,273128603.35;5,268069296.48;6,267232386.92;7,271684649.60;8,244631913.27;9,189927069.78;10,148809684.54;11,100680462.79;12,65974813.23;13,60759864.02;14,39877068.48;15,25382331.77;16,33614767.11;",0.99
107,1926,5734,9,22,13512.3928,5713,13,902.36,1325068264,5713,884242719.4,140.03,140.88,0.85,"0,4644434.74;1,4355798.73;2,11822757.89;3,44173752.32;4,80911760.64;5,101303181.27;6,140983932.88;7,149572187.32;8,145980847.22;9,133617682.90;10,115745968.16;11,96772887.88;12,84918412.89;13,58117156.86;14,60119944.22;15,46619453.68;16,30514471.09;17,14321736.45;18,568458.54;",0.99
108,819,917,13,32,19337.0584,840,25,717.6,5512365744,840,877070811.6,15.56,17.82,2.26,"1,1118674.68;2,45831877.24;3,54446223.69;4,71701125.67;5,104166140.80;6,144436854.08;7,221454764.89;8,341005192.52;9,456296562.07;10,535472165.96;11,577882906.84;12,593794697.64;13,556043321.98;14,473355767.88;15,412238877.49;16,312790235.20;17,249706494.73;18,182175425.01;19,144659817.49;20,15789869.00;21,14509516.62;22,3470821.35;",1
109,1456,1708,12,27,16532.83485,1491,24,637.24,14751852284,1491,876466846.4,28.6,33.36,4.76,"0,539534694.97;1,586758643.78;2,553296187.46;3,559409179.31;4,643745798.78;5,707870461.60;6,807012847.89;7,967382182.10;8,1054844637.90;9,1082455182.39;10,1130841976.01;11,1108088861.54;12,1054466124.84;13,982251296.35;14,918709527.09;15,910235105.50;16,1001609365.84;17,129520988.11;18,13782620.52;",0.91
110,329,357,16,30,18189.98128,336,26,651.04,3409155040,336,862946426.8,5.7,6.14,0.44,"1,30206317.71;2,30205960.27;3,34563535.85;4,69584876.70;5,75958121.63;6,114292187.03;7,171738239.91;8,235258636.03;9,290954902.59;10,317795743.78;11,361333448.08;12,371238683.02;13,310783775.48;14,283686161.21;15,210773264.18;16,170209095.96;17,139520747.80;18,67608127.56;19,48890248.04;20,45639973.25;21,28908299.72;",0.99
111,329,490,13,27,16531.87773,329,23,662.69,2845778668,329,862317814,5.7,8.72,3.02,"2,9551767.99;3,100234921.23;4,208948997.71;5,163083638.90;6,136703447.44;7,158026453.74;8,204167770.88;9,233344828.87;10,253632277.78;11,252762192.01;12,210290239.00;13,174725848.36;14,158185873.45;15,141504596.63;16,115526965.78;17,97695808.94;18,83952174.02;19,87480842.71;20,55952865.98;",0.94
112,938,1106,12,29,17492.53578,973,23,701.1,6494488262,973,857949144.5,18.27,22.01,3.74,"3,2848972.37;4,82217632.70;5,166266343.92;6,270603590.00;7,412495518.53;8,535499781.99;9,665602897.07;10,740452805.24;11,746087197.35;12,683050629.73;13,591155379.07;14,481759601.23;15,350186085.63;16,269500846.48;17,184556117.33;18,144179492.85;19,89184712.01;20,74468949.76;21,4347429.97;",1
113,1456,1771,11,27,16569.90553,1505,24,638.36,11615603504,1505,835567848,28.6,34.96,6.36,"2,3918376.67;3,41652837.23;4,54729605.23;5,755737545.23;6,756723114.13;7,893007825.53;8,1014805805.24;9,1137046514.97;10,1115147427.51;11,1088185724.56;12,1004713357.34;13,870316559.69;14,721939392.83;15,562316416.61;16,411272092.02;17,324337479.67;18,289808738.53;19,230128570.92;20,183868502.98;21,155915470.48;",0.98
114,287,399,9,22,13258.10596,364,16,738.13,4577031104,364,835046373.9,5.04,6.87,1.82,"0,14004335.55;1,19513824.88;2,81275009.67;3,186398112.04;4,261910386.04;5,453238195.85;6,501904001.30;7,550433779.02;8,562621270.01;9,533037173.88;10,436678282.97;11,320607657.31;12,235373122.57;13,181687126.43;14,118945149.58;15,63456388.10;16,48450046.16;17,7490628.79;",1
115,1316,1358,4,10,6269.74118,1323,9,0,2389054744,1323,827496153.6,26.1,26.85,0.75,"0,57161441.34;1,258660338.64;2,394722982.34;3,453910410.79;4,423150416.22;5,313170426.51;6,236821731.29;7,127563488.16;8,74913658.15;9,39597335.75;10,9380708.27;",1
116,175,266,13,25,15544.92962,175,23,623.19,1046519152,175,824400423.9,3.42,4.74,1.32,"2,13154162.09;3,22118765.90;4,39680956.92;5,47314379.96;6,72491744.82;7,96080856.06;8,121931458.08;9,104150230.72;10,124213636.00;11,121196899.37;12,94819005.63;13,64422511.44;14,41575945.14;15,34308011.79;16,18681683.21;17,13554789.92;18,5170720.55;19,11652365.56;",0.99
117,1092,1253,15,37,22158.92279,1197,27,765.63,3794714896,1197,817082669.6,21.7,24.95,3.26,"4,7828866.59;5,19859788.91;6,63726535.78;7,92750248.36;8,119708316.79;9,223326125.43;10,257273135.74;11,296693556.13;12,362198487.71;13,375883229.94;14,379169861.01;15,333766377.95;16,317287315.92;17,266829350.48;18,197276169.66;19,134611625.94;20,111165336.34;21,87583296.33;22,72241111.56;23,40522721.25;24,23460233.45;25,7152791.61;26,3147305.99;27,1238982.17;",1
118,329,427,31,58,34871.24995,329,57,0,970056048,329,807231587.2,5.7,7.45,1.75,"7,18797583.60;8,24775815.00;9,19207549.63;10,21131521.66;11,28713027.90;12,19183560.67;13,33177469.85;14,27398750.56;15,37756240.40;16,41415895.17;17,45356791.10;18,47454960.68;19,39963479.67;20,66188802.72;21,32368888.47;22,81031694.12;23,35973832.18;24,68316677.70;25,47821632.78;26,46976824.76;27,36699944.70;28,41043649.39;29,34881143.80;30,30634215.27;31,18142136.14;32,4429386.37;33,5595104.22;34,5383007.32;35,3735940.18;36,5394467.02;37,1103338.37;",0.92
119,1197,1442,8,19,11416.52501,1302,15,672.97,15079343416,1302,792363425.8,23.95,28.33,4.38,"0,16597469.45;1,66512738.36;2,252043136.76;3,616697133.49;4,1203612845.23;5,1780233642.92;6,2161466162.39;7,2262186966.36;8,2026157477.60;9,1620119910.00;10,1207269292.57;11,895548266.09;12,499457579.51;13,285514120.45;14,134326588.88;15,28605457.17;16,11067673.35;17,11901215.66;",1
120,1470,1484,13,27,16535.07778,1484,23,663.01,1390817920,1484,792057660.2,28.83,29.07,0.23,"0,52675369.80;1,50436137.92;2,51305204.10;3,55981685.89;4,68586161.34;5,74699432.23;6,81487958.62;7,92712698.49;8,92262445.69;9,91301711.25;10,86941860.57;11,87397931.10;12,75569010.06;13,76483515.65;14,103559741.26;15,117516994.68;16,131897764.97;",0.84
121,266,385,29,54,32449.35967,266,44,706.86,979698400,266,785955906.7,4.74,6.63,1.88,"9,641042.30;10,23302031.33;11,19458111.00;12,45380144.86;13,26132696.29;14,46311091.11;15,54079801.24;16,62299875.32;17,27197391.65;18,41645610.94;19,76391306.32;20,60642353.05;21,34662964.50;22,56067265.95;23,65137510.71;24,47797343.95;25,25816120.88;26,32850360.84;27,45300475.67;28,36698571.87;29,34392874.17;30,25770443.05;31,49469560.84;32,36803858.35;33,5447107.57;",0.89
