FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
69,296,317,8,19,11737.56088,296,18,0,4464431008,296,2648816001,5.04,5.38,0.34,"0,33043947.07;1,30117784.04;2,191618783.67;3,179837926.81;4,486832458.47;5,575390797.21;6,617289536.39;7,620165403.11;8,559635067.94;9,390011113.12;10,353061996.86;11,176307376.05;12,99037460.38;13,107381318.18;14,44698344.24;",0.99
70,310,338,28,59,35646.82664,310,55,626.96,6303211136,310,2610953154,5.25,5.7,0.45,"8,23417219.52;9,64827958.51;10,83092066.22;11,107823274.20;12,97596856.39;13,144535783.27;14,96786540.47;15,142637934.04;16,306618064.01;17,343279694.94;18,378523788.31;19,331646675.97;20,403495709.64;21,359775620.59;22,365727383.23;23,369775876.94;24,260317111.48;25,347065901.47;26,189590147.18;27,386874020.22;28,197381381.34;29,332034700.67;30,160573274.45;31,290277196.83;32,92179475.73;33,165848243.32;34,44989411.18;35,62666347.61;36,31753764.83;37,30568782.68;38,46336056.36;39,42091775.08;40,3097156.76;",0.94
71,1944,5301,10,25,15197.68239,4118,22,634.61,68663350869,4118,2609723113,82.28,122.5,40.23,"0,3922607.79;1,6202943.84;2,22170511.79;3,1926623790.68;4,2528060532.96;5,3739156979.51;6,5192260639.10;7,6616258471.34;8,7539352698.21;9,7830485958.83;10,7433351216.54;11,6435448593.19;12,5288764355.23;13,4064821304.95;14,2949798556.18;15,2118864487.69;16,1632609350.60;17,1506632858.39;18,1807432217.97;19,9441949.30;20,7545761.90;21,3993415.99;",0.99
72,317,436,13,30,18174.53718,324,26,650.43,7405670440,324,2481618041,5.38,7.47,2.08,"3,13450668.76;4,61718811.61;5,182191055.43;6,345538867.59;7,480508481.51;8,589425384.82;9,709212503.12;10,781380569.65;11,733788209.15;12,752076606.92;13,604954062.82;14,497680955.70;15,420387185.98;16,369299252.87;17,313571819.35;18,232105719.27;19,167529086.81;20,99427455.86;21,51418368.79;",0.99
73,233,247,10,25,15143.49356,233,22,632.28,4747635104,233,2457461800,4.16,4.37,0.21,"3,92404665.10;4,170752482.08;5,270705745.37;6,449616637.28;7,531302717.69;8,595147055.17;9,632100946.66;10,519970736.41;11,432845922.45;12,377692438.93;13,215366248.72;14,164376178.80;15,146291758.65;16,84849896.35;17,51404076.40;18,12805516.46;",0.99
74,177,352,11,27,16590.90057,310,23,665.09,4992418896,310,2411910531,3.38,5.92,2.55,"0,4141863.46;1,5931606.20;2,24868873.58;3,80332538.30;4,136722229.82;5,176805501.10;6,259088437.68;7,405481216.35;8,505495400.49;9,537660609.91;10,511485457.48;11,514038287.30;12,457887253.66;13,357805690.10;14,239021994.50;15,231692877.01;16,137896066.33;17,112940219.32;18,136112076.39;19,144950149.23;20,12056851.22;",0.99
75,198,254,10,24,14738.80546,205,23,0,4439589616,205,2403987044,3.68,4.46,0.78,"2,41040708.95;3,72663364.87;4,115712870.69;5,277893373.91;6,347444464.34;7,443978282.23;8,547037602.93;9,620305534.78;10,539197190.23;11,432433759.30;12,343202500.63;13,255588862.42;14,176451899.03;15,119876119.05;16,53877478.53;17,27549291.66;18,25334584.27;",1
76,919,1038,12,29,17492.59503,947,24,674.21,15444703808,947,2257548848,16.5,18.89,2.4,"3,16892017.67;4,205890157.72;5,368854603.11;6,645715744.67;7,1010039738.69;8,1308935496.86;9,1630437178.90;10,1772279951.16;11,1773411737.15;12,1634828874.33;13,1415131294.50;14,1125226292.50;15,843142961.91;16,604902122.88;17,433630507.62;18,318196185.11;19,211037611.70;20,122053723.62;21,2729936.39;22,1346513.06;",1
77,254,268,19,40,24351.36664,268,34,677.89,4520391104,268,2198458214,4.46,4.65,0.19,"2,19014554.14;3,24188795.15;4,27922565.48;5,38460821.52;6,201620636.03;7,170149788.48;8,171917772.29;9,124299442.15;10,211490118.98;11,218106946.45;12,234250064.76;13,333917617.47;14,319747739.96;15,373001471.62;16,398624142.75;17,333058990.62;18,298254124.91;19,278392226.50;20,202902463.68;21,180444112.40;22,124064011.14;23,44750402.14;24,98891909.58;25,58612569.47;26,34304329.54;",0.96
78,275,387,20,39,23748.7297,282,34,661.12,4173589056,282,2195104003,4.75,6.54,1.79,"3,4968922.81;4,37745744.98;5,64741863.17;6,66170996.88;7,108123400.20;8,122567061.10;9,148501800.84;10,225836140.42;11,283097240.03;12,381233038.39;13,378098158.94;14,356588980.83;15,360713665.09;16,304568870.12;17,297168371.27;18,286788319.52;19,174779124.64;20,142643496.13;21,127171728.01;22,126418128.93;23,98960090.25;24,72778362.26;25,3922638.09;",0.99
79,541,604,9,22,13231.14356,555,16,736.47,8278321808,555,2150380769,9.29,10.45,1.16,"2,125508787.15;3,308531916.84;4,546753564.25;5,732636422.21;6,989175578.21;7,1144568066.64;8,1117519045.29;9,976226592.12;10,764701721.19;11,611029589.30;12,410898992.95;13,248241985.33;14,144496853.62;15,88801745.80;16,69223233.65;",1
80,317,352,27,54,32403.25613,317,47,662.81,4147538560,317,2129940739,5.38,5.92,0.54,"4,2154457.79;5,9652577.90;6,13227633.67;7,15903306.89;8,10648757.18;9,43792650.88;10,97894343.03;11,121535306.71;12,136401490.36;13,129086053.88;14,197871778.79;15,165231889.90;16,254939829.29;17,231930792.75;18,325589640.37;19,191028812.70;20,306697334.12;21,174972268.16;22,265608454.08;23,163317606.48;24,298759395.83;25,153562191.39;26,193675190.78;27,110733938.34;28,188377949.43;29,62006618.36;30,129619652.97;31,53674196.20;32,93367146.45;33,6273353.44;",0.94
81,1423,1717,11,27,16543.29922,1493,24,637.74,42612120192,1493,2065294826,25.87,30.93,5.07,"0,157557947.55;1,170008677.12;2,270247718.77;3,2040093855.01;4,1912537381.11;5,1951084435.74;6,2300238089.82;7,2710575831.68;8,3215037647.47;9,3643718081.91;10,3908414519.05;11,3868741064.32;12,3660751600.63;13,3043413497.94;14,2497246226.24;15,2002952428.87;16,1643412057.67;17,1154346074.36;18,1129773975.07;19,1260755299.30;20,71168921.02;",0.96
82,93,156,8,18,11371.51095,114,16,633.17,6581952320,114,2048439543,2.17,3.06,0.89,"0,25589873.67;1,36754865.30;2,264199374.48;3,445388951.22;4,646137177.91;5,767606153.58;6,824997206.21;7,815766196.54;8,752595014.99;9,591555964.29;10,465599578.98;11,365368784.56;12,248598896.16;13,182221529.95;14,94210194.65;15,53212900.74;16,2144264.25;",0.99
83,492,534,14,32,19446.53101,499,25,721.76,7181612688,499,2036291704,8.46,9.15,0.7,"4,55799521.66;5,115538412.06;6,159011857.64;7,297987179.05;8,434756509.66;9,580935622.12;10,712069796.85;11,822827993.82;12,799584380.96;13,759802873.32;14,682443382.91;15,558951987.86;16,403758716.43;17,296960692.64;18,214249098.77;19,120122596.95;20,90798961.07;21,74567662.50;22,1436765.16;",1
84,156,170,6,11,6916.724561,163,11,0,2852740960,163,2029953168,3.06,3.27,0.21,"0,70325673.40;1,220096489.71;2,398439611.39;3,525578799.81;4,518259175.60;5,426525020.39;6,324920276.70;7,187110428.53;8,103290813.30;9,57794884.80;10,20398913.53;",1
85,436,492,14,34,20371.98395,457,26,729.08,10209639824,457,2013059577,7.47,8.46,0.99,"3,3457481.40;4,8055579.42;5,79330199.10;6,190353751.15;7,345497385.84;8,512474265.50;9,659263808.67;10,840214733.05;11,1027237648.40;12,1145981488.02;13,1126245630.97;14,1016111593.50;15,872929323.15;16,736553332.86;17,520472474.89;18,367945325.79;19,330023262.23;20,211141430.51;21,113622707.01;22,93579832.65;23,9137197.46;",1
86,310,457,11,27,16504.13512,310,24,636.16,7523219584,310,2007207453,5.25,7.83,2.58,"1,31702589.47;2,60721451.08;3,103044537.99;4,185151432.06;5,248595429.44;6,429624856.11;7,555343011.90;8,723460775.61;9,862741573.85;10,854412736.31;11,762717596.08;12,705138159.19;13,530487428.14;14,482148408.40;15,310402936.64;16,242470665.65;17,196139262.13;18,140798629.28;19,67992015.96;20,30116415.95;",1
87,1472,1542,13,27,16519.0933,1500,24,636.63,9564118656,1500,1960285735,26.69,27.85,1.16,"7,957409893.88;8,1372251391.06;9,1190224089.56;10,961495672.08;11,748339255.66;12,540291611.16;13,389510132.53;14,294042209.22;15,261251421.17;16,224784393.93;17,235390150.36;18,270586722.86;19,310934553.13;20,336624354.02;21,404524041.98;22,439687203.60;23,465391913.39;24,161373211.46;",0.87
88,499,667,20,48,29086.40821,555,42,662.42,21377434768,555,1910720665,8.57,11.64,3.07,"4,1306485.99;5,25034850.47;6,28734408.59;7,106231464.69;8,294945327.65;9,291815460.48;10,432156665.97;11,670125866.78;12,848366366.53;13,1042581400.29;14,1080565299.16;15,1274949175.66;16,1537183675.86;17,1811872832.69;18,1862925510.73;19,1646944680.47;20,1343661625.32;21,1163405175.45;22,1087340006.41;23,1014453303.76;24,827466043.86;25,717656296.05;26,526695523.79;27,482888800.04;28,508736879.17;29,430189583.01;30,157763433.63;31,102277291.28;32,45008643.52;33,14106250.09;",0.99
89,1360,1437,11,27,16664.13864,1402,24,642.32,9605526672,1402,1898942466,24.79,26.09,1.3,"0,14482052.09;1,4883138.38;2,3297811.22;3,138515090.74;4,216533382.02;5,292275861.18;6,481236625.99;7,678164876.20;8,904997652.23;9,1044365416.72;10,1094423822.21;11,1098378820.88;12,1002030770.21;13,805461824.02;14,610822036.38;15,443642359.56;16,303299457.09;17,227151630.63;18,133392275.02;19,92556774.32;20,15606639.60;",1
90,1944,2333,13,34,20403.37524,2270,24,786.25,10629106392,2270,1896303277,42.98,45.07,2.09,"3,4232522.17;4,24616926.28;5,101566571.93;6,189341241.00;7,349238376.91;8,565840393.90;9,744637785.48;10,936268648.77;11,1107365202.29;12,1191401062.94;13,1125911772.23;14,1008108613.18;15,882956938.28;16,721182610.13;17,535802241.65;18,376033653.59;19,268588607.03;20,221535620.44;21,154388744.28;22,104350416.03;23,15500808.84;24,218119.98;",1
91,310,352,37,62,37129.4072,310,55,652.59,2551982400,310,1849548208,5.25,5.92,0.68,"8,9789871.50;9,10061515.95;10,59167610.08;11,51080442.49;12,53147568.45;13,59630652.92;14,91364154.38;15,112483458.40;16,91049132.76;17,126975208.98;18,88964808.69;19,99811726.75;20,130294535.60;21,104435527.30;22,132756109.57;23,172991810.67;24,153739192.71;25,123287447.40;26,106214405.91;27,120615900.71;28,69045208.79;29,143063226.13;30,79993761.49;31,118682151.28;32,60717746.83;33,108960242.81;34,28757261.09;35,14495376.67;36,17355227.32;37,9381529.71;38,3667401.97;",0.92
92,1080,1171,10,24,14697.89553,1094,18,736.25,9746824272,1094,1837856620,19.73,21.45,1.72,"1,2880364.52;2,4543181.59;3,153490828.57;4,403481417.30;5,693550810.36;6,913337762.81;7,1144413300.27;8,1208926171.56;9,1256335040.20;10,1055932518.66;11,914684315.05;12,669753322.56;13,505386957.45;14,382819404.12;15,223054868.59;16,136932354.73;17,63970120.84;18,13319080.32;",1
93,1458,1500,13,27,16541.07627,1500,23,663.21,2913984000,1500,1804348472,26.44,27.13,0.7,"0,153146636.95;1,151436271.36;2,154760878.89;3,159609493.39;4,163370964.01;5,164528863.12;6,136394933.95;7,138396256.29;8,154542479.59;9,196705360.69;10,238821621.34;11,255457936.26;12,283579014.06;13,278354721.48;14,284876557.03;",0.84
94,793,1122,8,19,11390.73467,814,15,671.44,18524422524,814,1795770357,13.99,20.52,6.53,"0,6834797.46;1,117838453.58;2,389290955.03;3,922680228.99;4,1627010492.16;5,2276142924.40;6,2704082253.44;7,2743327625.58;8,2412964830.81;9,1909611130.50;10,1359020501.20;11,923508619.31;12,577082876.81;13,340656277.44;14,163617761.82;15,41635163.89;16,9096253.94;",1
95,1129,1227,15,37,22158.98373,1150,33,634.39,9917436192,1150,1795561756,20.65,22.53,1.88,"2,208288.32;3,5564153.93;4,13358354.19;5,48407904.22;6,86977048.25;7,230014229.82;8,335171557.34;9,529916800.02;10,743797544.16;11,783658620.04;12,1028235326.44;13,926065952.51;14,1083118293.45;15,814046960.52;16,875099093.81;17,621883836.46;18,565874707.00;19,336278860.88;20,305037367.42;21,199802435.88;22,171467570.70;23,93717453.41;24,55033438.10;25,32938963.92;26,15374106.31;27,16368595.45;",1
96,275,401,37,71,42745.23602,275,65,639.53,2719566912,275,1789096339,4.75,6.78,2.03,"11,3475664.22;12,44389309.01;13,55303736.21;14,85380331.72;15,81952938.54;16,73572653.38;17,115243787.47;18,61272155.90;19,101070176.61;20,112725367.93;21,86743780.46;22,116548685.01;23,75048738.15;24,135555148.54;25,109204105.14;26,136908639.24;27,114879254.65;28,112046182.83;29,101451769.07;30,114295626.82;31,104494940.47;32,94904809.80;33,128465977.22;34,97097130.16;35,127484809.53;36,121379506.53;37,80883056.82;38,77968171.80;39,31772459.99;40,9303110.56;41,8711731.02;42,28221.58;",0.88
97,1535,1619,13,27,16561.41265,1535,23,663.77,4297153152,1535,1768592986,27.74,29.13,1.39,"7,568193677.08;8,531512736.92;9,433435817.77;10,358914045.37;11,255612897.52;12,191329026.22;13,153930573.57;14,153516921.54;15,159234018.15;16,170433400.95;17,202021002.13;18,222804247.80;19,209085652.19;20,214988865.22;21,191238293.02;22,163566021.08;23,117332387.10;",0.83
98,793,912,14,32,19352.03309,842,25,718.16,14995165040,842,1747189040,13.99,16.36,2.37,"3,4670354.19;4,268980827.75;5,397243445.63;6,506168606.90;7,812097805.59;8,965076740.71;9,1208753857.42;10,1360151139.90;11,1481776926.54;12,1527896060.89;13,1392030577.89;14,1190239287.95;15,1014418753.22;16,818113500.17;17,663921953.26;18,404038733.03;19,311171522.96;20,343629762.16;21,259242083.20;22,65519869.37;",0.99
99,317,352,14,32,19620.11608,324,27,677.97,5140428448,324,1737468899,5.38,5.92,0.54,"2,33797381.09;3,51141896.24;4,78569441.81;5,107283919.94;6,160034499.39;7,191313157.26;8,310086926.27;9,361286134.62;10,467020573.89;11,591906311.54;12,529253194.01;13,506930394.61;14,384860309.35;15,347865119.41;16,246502630.77;17,190307791.39;18,189294112.57;19,159768679.60;20,136352390.70;21,70351626.04;22,26497270.11;",0.99
100,471,569,11,28,16977.23024,492,21,739.54,12874155184,492,1735222768,8.07,9.77,1.71,"3,63964698.00;4,280274747.87;5,556434928.59;6,813273825.87;7,1060772375.04;8,1284312177.14;9,1457108872.06;10,1559120501.95;11,1464761239.92;12,1218525990.52;13,954840899.23;14,678257172.11;15,489351261.05;16,346114360.94;17,257139732.50;18,164241564.35;19,124453819.55;20,101190749.43;",1
101,254,303,38,82,50083.48938,254,81,0,3452424704,254,1731132259,4.46,5.14,0.68,"15,2891177.29;16,95638792.96;17,51084903.25;18,56915497.35;19,79994592.11;20,121331443.04;21,76782047.48;22,105562477.79;23,148880492.30;24,133600180.38;25,99254922.64;26,94293820.81;27,136731603.25;28,124069449.07;29,174497872.62;30,123116378.08;31,134286001.31;32,155073670.02;33,154273505.82;34,119694698.53;35,154319739.00;36,119644877.31;37,85582751.01;38,107810009.36;39,110414192.13;40,112642658.52;41,122932209.29;42,94567986.90;43,98069422.74;44,93838728.44;45,70097430.02;46,36141691.81;47,44229918.76;48,14155521.83;",0.9
102,1944,2767,9,22,13549.57905,2592,19,646.47,5612958064,2592,1715002866,50.84,54.26,3.42,"3,11789878.19;4,51849353.74;5,249806694.18;6,1232289333.51;7,961901638.62;8,719088327.29;9,543584415.25;10,392965260.73;11,309623992.57;12,239253458.66;13,183886798.41;14,165774271.15;15,145353382.82;16,116298896.41;17,93385309.99;18,91909906.11;19,69007468.02;20,35178651.88;",0.9
103,191,205,15,27,16212.556,205,24,624.91,2859028608,205,1693772649,3.58,3.77,0.19,"0,62172272.59;1,32100364.12;2,36556569.60;3,37418694.19;4,118536481.13;5,131941701.34;6,134284893.58;7,214974706.81;8,272419126.60;9,299407585.66;10,365523792.14;11,313134579.92;12,317966185.66;13,249970184.95;14,77931423.79;15,81726475.78;16,40009575.27;17,21460935.38;18,28374239.17;19,23117440.80;",0.98
104,261,275,35,87,52514.63418,275,82,626.5,3036736256,275,1693025779,4.56,4.75,0.19,"17,810005.44;18,31174041.36;19,44885059.13;20,44917307.89;21,76150703.04;22,76095600.02;23,96138808.59;24,100159756.14;25,128591952.43;26,94240662.49;27,128415630.95;28,102818774.43;29,116225728.92;30,77701067.19;31,119859547.70;32,122101843.03;33,103802804.06;34,113373018.76;35,130084867.17;36,128232732.12;37,116287221.82;38,93038503.52;39,92576514.99;40,90691308.54;41,147310658.10;42,79191562.73;43,84896763.75;44,67060495.99;45,84350704.07;46,82206019.62;47,66505712.30;48,94192873.60;49,44437352.50;50,40547486.18;51,17315721.58;52,343405.64;",0.89
105,1402,1661,11,27,16500.77485,1514,24,636.05,33210010576,1514,1678320780,25.52,29.88,4.35,"2,19902607.75;3,1337415495.93;4,2085316628.36;5,1821743070.49;6,1796570947.22;7,2079015892.41;8,2435686874.22;9,2654696242.14;10,2855376186.32;11,2806687671.41;12,2509530117.56;13,2183682342.56;14,1783294248.93;15,1498254694.19;16,1195594315.68;17,997880544.89;18,1103932829.21;19,1374624486.08;20,670766885.87;",0.94
106,233,457,14,27,16263.91418,233,23,651.87,2121156452,233,1666297469,4.16,7.83,3.67,"1,334570.12;2,941561.00;3,29544377.82;4,43112067.44;5,51838434.52;6,119244537.42;7,147114368.63;8,219832660.64;9,276740250.31;10,238439595.84;11,221154440.51;12,189376177.80;13,185417767.57;14,138626829.79;15,109087047.70;16,54848205.28;17,44925783.92;18,39389313.74;19,6535300.88;20,4056320.32;21,594723.96;",0.99
107,247,261,15,35,21226.78956,247,32,625.89,2853876704,247,1653454199,4.37,4.56,0.19,"0,11336885.82;1,16461996.77;2,8720693.10;3,6056054.53;4,16468447.48;5,47753575.32;6,51833204.78;7,58145978.34;8,76356326.41;9,171366671.95;10,173923015.12;11,225629506.20;12,272083306.80;13,252251632.20;14,228538370.01;15,218732268.17;16,181937122.33;17,159963602.56;18,143259649.66;19,91460096.28;20,74714472.03;21,63751603.00;22,61559738.42;23,61753072.46;24,45447046.95;25,40225420.21;26,44214237.36;27,49930159.41;",0.98
108,1944,6030,9,22,13444.39877,5959,14,841.66,3072381041,5959,1633442003,140.06,142.14,2.08,"0,227977.75;1,47034226.50;2,74757343.67;3,104518072.62;4,174548053.60;5,271273312.39;6,345456435.98;7,379114403.50;8,372744098.44;9,339340192.94;10,294654712.61;11,234176436.91;12,174240255.47;13,117184189.97;14,66432439.88;15,71272896.14;16,1664628.04;17,3733216.89;",0.99
109,1423,1668,12,27,16570.18759,1493,23,663.89,25603583216,1493,1629661458,25.87,30,4.13,"3,30622704.32;4,114637235.75;5,1512530593.01;6,1791339532.02;7,2015070966.42;8,2325817022.50;9,2534957229.85;10,2563562185.53;11,2387946781.92;12,2201564137.65;13,1940996019.73;14,1595580722.54;15,1178146120.10;16,867148489.24;17,698032088.47;18,592677687.67;19,497538727.99;20,386160493.14;21,321968995.06;22,47249624.85;",0.98
110,128,156,7,17,10574.55798,128,8,1059.05,3482458752,128,1624328083,2.71,3.06,0.35,"2,108160046.31;3,360983372.55;4,431364318.18;5,403490429.49;6,414117338.79;7,437439262.51;8,384393805.26;9,287321684.60;10,207916427.56;11,137348548.70;12,94001244.79;13,75838455.94;14,72411524.19;15,67669478.08;",0.98
111,555,646,19,40,24206.97374,618,35,655.97,12610414720,618,1618229803,9.53,11.22,1.7,"4,29772275.44;5,98722848.28;6,131501799.74;7,229995249.24;8,283265954.58;9,399616867.12;10,607932566.59;11,754546373.82;12,933272530.53;13,1052254993.65;14,1104964340.60;15,1125774693.20;16,1033351730.40;17,869622785.68;18,739955325.20;19,636594096.22;20,496142984.97;21,395947444.04;22,314466033.58;23,310031273.58;24,401223064.09;25,331920317.21;26,329519803.15;",0.98
112,310,478,13,27,16575.59124,310,24,638.9,3862250920,310,1592828365,5.25,8.19,2.94,"1,2641930.65;2,18607453.14;3,17590614.36;4,128497957.70;5,185675977.34;6,244219276.76;7,253966371.27;8,322058417.02;9,334020034.60;10,356482823.91;11,381154451.91;12,261808692.66;13,322294770.05;14,213092901.04;15,182879675.12;16,109192327.10;17,123131147.08;18,93886779.81;19,141831287.23;20,169212190.49;",0.96
113,1444,1724,11,27,16533.25448,1486,24,637.09,29714502720,1486,1551504548,26.21,31.09,4.88,"0,992722353.93;1,1047629963.58;2,1094534715.14;3,1171956163.70;4,1271519185.06;5,1527425062.95;6,1647591487.84;7,1948178059.54;8,2130271596.31;9,2267804785.49;10,2247150845.18;11,2209914477.73;12,2106432181.30;13,2023416228.09;14,1885185519.76;15,1886219982.02;16,1824316657.62;17,305097918.39;18,127097067.42;",0.92
114,135,177,6,10,6294.719476,135,7,700.84,2277922920,135,1543589466,2.8,3.38,0.57,"0,58479710.85;1,217059695.20;2,371950566.87;3,500414303.27;4,421050502.51;5,331843601.63;6,187880046.74;7,116503666.58;8,57227624.29;9,7807793.27;10,1638590.97;11,6066087.21;",1
115,373,450,11,28,16897.75487,387,20,769.5,7944302240,387,1543167185,6.3,7.72,1.41,"1,1882831.32;2,7408424.08;3,71460621.00;4,153460224.41;5,302658120.91;6,460134843.25;7,667152757.49;8,872857742.47;9,939095141.67;10,901963101.72;11,861205221.98;12,750890375.15;13,612652701.57;14,448253088.93;15,332909909.38;16,239419639.57;17,154413638.07;18,79224086.05;19,82021107.53;20,5228984.92;",1
